"SK_ID_CURR","TARGET","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","DAYS_BIRTH","DAYS_EMPLOYED","EXT_SOURCE_2","EXT_SOURCE_3"
100368,0,35459.02,94175.97,7928.57,-17088,-3753,0.2728,0.525
100369,1,38342.63,130042.98,9660.56,-5800,-5475,0.467,0.3215
100370,0,16560.1,48562.25,7564.34,-22513,-9034,0.6198,0.9651
100371,0,42474.99,84864.44,12007.56,-5837,-13288,0.8757,0.2219
100372,0,36516.87,144600.85,11027.74,-12809,-1770,0.5677,0.3881
100373,0,56260.18,87686.84,5433.28,-23152,-4633,0.7978,0.5332
100374,0,32224.7,55054.15,2973.7,-26501,-8484,0.2211,0.5363
100375,0,53389.08,154232.2,9080.93,-20170,-5223,0.8393,0.2162
100376,0,51107.63,77165.88,4838.76,-6875,-2734,0.4119,0.42
100377,1,111101.22,337734.54,30297.21,-25534,-4186,0.4947,0.1702
100378,0,58348.48,230916.77,33387.84,-18724,-7395,0.3281,0.6335
100379,0,75814.64,275017.21,15104.27,-28466,-5912,0.5768,0.2661
100380,0,61319.36,126769.37,9811.19,-25834,-14602,0.9071,0.2248
100381,0,29729.34,96662.89,9769.07,-26794,-5702,1,0.4488
100382,1,32850.67,119435.31,13756.31,-12635,-7832,0.3346,0.1988
100383,0,39906.42,110979.08,6172.77,-13414,-11215,0.6472,0.4926
100384,1,22562,68914.64,9529.31,-29831,-6832,0.8277,0.3389
100385,0,77731.64,182145.87,27743.17,-25780,-1355,0.5109,0.3243
100386,1,42755.38,144182.69,8186.43,-19135,-5367,0.5064,0.131
100387,0,45874.13,105516.89,9563.97,-12522,-9043,0.489,0
100388,0,50817.27,110299.47,8409.92,-25878,-2157,0.6696,0.6721
100389,0,86572.84,284119.02,14649.47,-24708,-6136,0.8295,0.8021
100390,0,36902.47,97243.55,10700.7,-26914,-640,0.6875,0.7013
100391,0,25530.47,51730.6,7234.38,-28123,-14544,0.614,0.4337
100392,1,61461.94,217061.05,27442.54,-7735,-10876,0.4896,0.4795
100393,0,24226.99,71021.9,8597.55,-18053,-843,0.6497,0.5209
100394,0,40437.13,76980.39,4808.89,-6712,-12107,0.4401,0.3826
100395,0,46123.94,168995.22,16876.14,-24967,-1510,0.4941,0.5485
100396,0,17831.09,29474.57,1514.9,-5351,-5632,0.7693,0.616
100397,0,43248.24,83438.93,12104.92,-9333,-6518,0.6384,0.6395
100398,1,81688.83,137531.89,16022.4,-6080,-1714,0.5982,0.6831
100399,1,62341.64,192296.63,9959.28,-17599,-11919,0.4989,0.3658
100400,0,60819.01,188132.52,13008.25,-14523,-4273,0.7362,0.5169
100401,0,42933.6,156657.46,11613.36,-9833,-10307,0.817,0.4288
100402,1,56523.68,95100.53,9885.65,-7934,-2448,0.3761,0.1926
100403,0,34261.42,53854.14,3048.83,-19109,-3895,0.5611,0.2684
100404,0,98237.02,293919.99,28175.67,-27695,-6908,0.5598,0.3932
100405,1,39960.53,72868.24,6553.65,-11838,-7650,0.4343,0.5033
100406,0,114175.79,436924.07,26089.03,-12441,-6890,0.3503,0.6949
100407,0,14649.98,57118.43,3079.08,-14074,-357,0.5495,0.6143
100408,1,34334.62,69920.53,5780.12,-26988,-7817,0.6811,0.2004
100409,0,51321.87,199121.76,12183.16,-12904,-9288,0.8454,0.5703
100410,0,131883.74,515352.47,51198.45,-13868,-2945,0.1682,0.2682
100411,0,26845.43,88069.98,7349.83,-14432,-13477,0.4095,0.6301
100412,0,50816.24,86289.57,5800.5,-23812,-2532,0.4877,0.2592
100413,1,30427.24,80892.55,5608.13,-10454,-7644,0.2174,0.2018
100414,0,29902.28,76576.08,4655.41,-15255,-3700,0.3999,0.4663
100415,1,78018.43,298780.57,21016.9,-11369,-5014,0.3945,0.2874
100416,0,41883.61,167404.7,16791.95,-26634,-168,0.4055,0.663
100417,1,23556.86,69246.54,3611.49,-14960,-1723,0.1122,0.2402
100418,0,48280.38,190631.09,16363.58,-26296,-12366,0.5927,0.5532
100419,0,55650.99,137224.13,9490.29,-26961,-3950,0.4236,0.6471
100420,0,29946.4,73444.73,3717.45,-14024,-2465,0.8541,0.3797
100421,1,37668.3,91805.38,8442.97,-27432,-13684,0.7092,0.5403
100422,0,94156.34,339395.2,38508.63,-25699,-2865,0.2593,0.3313
100423,1,39846.82,104147.11,17261.26,-17201,-5481,0.5697,0.2227
100424,0,10294.48,25598.64,3119.69,-17644,-2990,0.4312,0
100425,0,69785.97,274801.04,40339.14,-23360,-3985,0.7277,0.2647
100426,0,30968.1,101424.19,6197.37,-18388,-2348,0.5606,0.529
100427,0,45770.77,98982.11,7650.66,-26840,-13713,0.4386,0.4648
100428,0,60845.94,97045.21,6360.77,-16472,-9538,0.6377,0.2387
100429,0,12430.89,45535.5,4123.53,-10669,-539,0.5805,0.4345
100430,1,113663.01,239110.99,22573.27,-10467,-13612,0.5171,0
100431,0,129186.63,464016.94,33272.72,-14862,-5648,0.954,0.6119
100432,1,27750.75,43821.51,5611.68,-14775,-9509,0.4441,0.2761
100433,0,75403.18,119480.77,9460.25,-21940,-7941,0.4558,0.425
100434,1,200339.72,726163.35,102211.04,-28792,-12393,0.2408,0.5322
100435,0,24639.42,81742.52,4319.61,-23469,-3632,0.5419,0.2799
100436,0,68699.87,241666.19,13100.33,-24630,-5219,0.7281,0.7433
100437,1,25707.74,98495.82,13850.02,-15140,-3632,0.1357,0.5114
100438,1,31723.57,67921.94,4655.83,-25114,-8749,0.5,0.5359
100439,0,36246.17,106345.95,11456.87,-20121,-9342,0.3137,0.6121
100440,1,40229.72,157174.57,13685.87,-7479,-3653,0.8384,0.6342
100441,0,103381.46,346096.85,40446.77,-18316,-10961,0.8216,0.559
100442,0,83754.43,128586.04,8967.68,-6597,-13620,0.6169,0.9239
100443,0,79443.2,123192.44,9382.53,-13000,-8452,0.8359,0.3294
100444,0,56939.12,167550,19467.18,-29666,-8608,0.3765,0.7622
100445,0,74041.96,198385.36,17978.14,-5338,-7228,0.7401,0.1792
100446,0,40229.27,78228.52,6700.03,-11353,-279,0.433,0.3484
100447,1,33423.66,110582.51,8707.92,-23439,-2971,0.6142,0.3543
100448,0,26542.82,97555.68,11181.61,-27885,-4202,0.4901,0.2704
100449,1,26732.81,71312.28,3946.19,-23867,-10908,0.4943,0.4717
100450,0,72334.6,286734.17,46917.78,-23661,-14584,0.6592,0.58
100451,1,33843.32,77659.22,4165.19,-25010,-2627,0.2892,0.2859
100452,0,23011.85,74048.22,8608.39,-22389,-14495,0.4998,0.522
100453,0,108027.12,178578.09,11228.25,-15314,-6766,0.5842,0.5767
100454,0,106327.58,420038.4,23820.32,-17338,-14267,0.4693,0.4696
100455,0,84021.25,247426.69,15895.28,-28959,-10367,0.5709,0.2898
100456,0,42296.9,81585.12,11353.77,-18127,-2748,0.4862,0.2295
100457,1,17842.32,63017.63,3552.62,-25024,-2214,0.8737,0.2797
100458,0,74100.05,118813.27,6625.48,-7516,-10468,0.6928,0.5539
100459,0,48107.41,125440.37,20392.87,-27330,-8946,1,0.8065
100460,1,31166.88,119391.93,8902.22,-24339,-13961,0.391,0.33
100461,0,46023.7,175487.83,12538.52,-18056,-6078,0.7129,0.7444
100462,0,36194.59,70278.17,3817.36,-6661,-10596,0.9696,0.2425
100463,1,78571.8,165481.92,16533.95,-5041,-12209,0.6102,0.3357
100464,1,21317.98,81853.82,5081.11,-21625,-595,0.3334,0.4346
100465,0,87372.12,233309.16,14137.31,-26048,-14040,0.3487,0.364
100466,1,36395.84,88945.91,14541.7,-25946,-2500,0.5429,0.4857
100467,0,63353.12,105296.93,12717.55,-11162,-1332,0.8118,0.617
100468,0,29426.82,75316.55,5722.31,-20240,-4058,0.7001,0.6593
100469,1,63685.5,177793.63,24325.99,-9017,-11465,0.1223,0.6025
100470,0,18379.92,28970.01,4106.79,-9861,-13078,0.4099,0.1489
100471,0,24741.56,74298.99,3749.29,-13420,-7708,0.5482,0.3319
100472,0,91819.39,334753.25,53167.96,-10839,-11359,0.2584,0.3793
100473,0,10667.53,27766.82,2382.45,-29106,-7880,0.6889,0.5887
100474,0,64868.03,255119.71,37031.39,-28308,-1941,0.0577,0.1368
100475,1,44687.39,84529.34,5670.31,-5326,-12959,0.5787,0.3144
100476,1,22577.98,61712.01,3375.5,-26538,-9023,0.4718,0.583
100477,1,32729.22,82420.52,6227.38,-11728,-10513,0.4518,0.641
100478,1,51212.02,173209.65,22820.1,-13860,-983,0.4933,0.5082
100479,0,40294.63,93279.34,12485.61,-27344,-7156,0.613,0.7869
100480,1,56690.71,170045.53,21028.97,-20128,-9321,0.6293,0
100481,1,55527.73,113310.42,7751.4,-13180,-5766,0.5049,0.496
100482,1,154040.27,490399.82,36058.75,-7399,-4161,0.165,0.4364
100483,1,34045.2,95762.98,5561.31,-27208,-5680,0.2622,0.2497
100484,1,60707.93,224191.71,17497.59,-17982,-12542,0.2561,0.338
100485,0,39230.77,92665.59,6490.98,-27293,-6995,0.7024,0.4981
100486,1,21262.34,56183.13,4066.81,-10103,-2726,0.5013,0.6928
100487,0,55219.58,105054.3,12397.19,-29377,-3346,0.6039,0.5005
100488,0,17756.91,27814.93,3050.48,-29532,-547,0.2382,0.5805
100489,1,67443.32,243598.29,13859.37,-25187,-13290,0.4429,0.2642
100490,1,46374.26,134456.17,17388.69,-23186,-11829,0.6625,0.3611
100491,1,62802.41,158250.37,8181.31,-6105,-10567,0.5143,0.4421
100492,0,26981.95,75511.22,5294.95,-9398,-1875,0.527,0.4786
100493,1,36718.33,123967.08,6866.2,-5571,-11224,0.5356,0.5558
100494,1,25321.9,67460.76,3845.36,-21128,-10391,0.7922,0.4129
100495,0,78418.61,168626.21,14742.9,-5311,-8524,0.427,0.6033
100496,0,19931.19,31336.74,1609.42,-29236,-2572,0.6852,0.5029
100497,0,70020.89,151461.29,10813.47,-7909,-8733,0.7297,0.1788
100498,1,52120.45,205838.71,11043.31,-17940,-6748,0.3121,0.5218
100499,1,72885.42,121286.84,13168.29,-5387,-8270,0.5743,0.1083
100500,0,51028.24,133011.02,7640.39,-28308,-4179,0.5478,0.3228
100501,1,70519.38,235202.75,12186.54,-13914,-13332,0.7558,0.5081
100502,1,40759.79,81978.35,4739.32,-10200,-7758,0.733,0.1892
100503,0,26083.18,88303.19,5266.25,-7515,-5232,0.5495,0.4272
100504,1,14304.91,32293.4,1959.4,-8452,-12840,0.5772,0.4314
100505,1,105479.07,207750.56,14813.2,-5593,-2082,0.406,0.4255
100506,1,89884.92,240909.58,21797.98,-14731,-7404,0.5104,0.2733
100507,1,16837.23,66303.94,7614.66,-7697,-10948,0.3442,0.57
100508,0,80792.03,288730.04,31701.53,-27247,-10911,0.3566,0.5934
100509,0,32451.23,58849.11,4558.84,-12357,-11889,0.3058,0.3718
100510,1,58948.54,228140.69,13703.22,-29774,-6408,0.7172,0.5356
100511,1,33329.68,75357.16,5824.48,-15330,-1377,0.773,0.2826
100512,0,107552.34,253378.82,12994.26,-15391,-233,0.4674,0.4545
100513,1,92668.14,324064.77,21997.18,-7423,-12074,0.3242,0.602
100514,0,82903.68,208055.08,12283.87,-19603,-2452,0.5324,0.4991
100515,0,34649.16,81815.56,7368.41,-28160,-5100,0.9984,0.4783
100516,0,36633.62,116085.23,7179.64,-19713,-7310,0.9583,0.7181
100517,1,48515.5,104780.66,5700.46,-15550,-6378,0.206,0.3002
100518,1,33424.54,58208.47,4210.05,-12718,-13014,0.4786,0.6053
100519,0,23468.8,93238.47,13606.12,-25340,-10913,0.8567,0.4956
100520,1,39914.59,133271.66,17457.09,-16994,-11738,0.5424,0.3027
100521,0,24667.84,93964.45,5586.09,-23880,-7303,0.8695,0.4359
100522,0,53126.6,143969.33,13783.36,-29034,-2502,0.4833,0.3748
100523,1,34373.25,131129.63,6797.06,-25313,-14068,0.671,0.5826
100524,1,37128.82,148096.03,10020.07,-8880,-12291,0.5948,0.5321
100525,0,17758.36,70859.14,6714.18,-16430,-12741,1,0.0836
100526,0,113478.84,217445.8,12004.84,-7788,-4276,0.7341,0.7797
100527,1,41326.99,145099.48,13204.85,-17604,-1119,0.3087,0.0234
100528,0,38021.79,127551.19,6615.9,-17332,-3133,0.4292,0.5874
100529,1,84634.91,302479.06,22403.17,-7891,-9155,0.624,0.3002
100530,0,25511.25,85494.87,11624.98,-14621,-11765,0.1698,0.6638
100531,1,29736.42,49522.45,2784.91,-24199,-8679,0.1891,0.5294
100532,0,65887.77,248409.81,25852.47,-15660,-7109,0.3256,0.7271
100533,1,69684.49,134928.72,9447.77,-8112,-4193,0.4804,0.4144
100534,0,17283.02,39864.01,4380.41,-6644,-725,0.7978,0
100535,0,47111.21,136980.22,11850.91,-22600,-14714,0.4952,0.4036
100536,0,48895.3,160152.6,8871.18,-9959,-8162,0.5825,0.4712
100537,0,48800.38,84869.24,8565.04,-14510,-104,0.5371,0.6935
100538,0,79739.3,202858.77,10880.5,-15900,-5023,0.409,0.2156
100539,1,20552.65,40739.54,3296.32,-6137,-2760,0.8224,0.3967
100540,0,35674.09,104660.12,6125.69,-9479,-14890,0.3307,0.3591
100541,1,20628.32,34204.02,2597.42,-12309,-12096,0.5043,0.751
100542,1,39623.66,146832.61,12163.93,-27537,-442,0.4804,0.1255
100543,0,23260.23,71936.06,5027.23,-21884,-1830,0.6564,0.6618
100544,1,38743.29,76396.45,10910.72,-17996,-10746,0.8714,0.6814
100545,0,51681.31,181552.1,10990.27,-11449,-1486,0.6528,0.4272
100546,0,62489.46,248432.34,13692.83,-5305,-4117,0.8265,0.621
100547,0,40266.22,61492.22,3411.34,-24310,-2596,0.7026,0.5522
100548,0,44755.2,104280.88,5658.06,-26088,-485,0.4251,0.3071
100549,0,43085.71,142441.46,16808.18,-9026,-5106,0.5663,0.311
100550,1,35531.78,91168.87,12526.62,-29181,-3505,0.8252,0.0455
100551,0,44626.01,173066.78,20376.5,-16736,-3393,0.2377,0.7663
100552,0,18914.73,42553.18,2734.43,-18431,-2196,0.615,0.7094
100553,0,20557.49,64739.73,9243.22,-6206,-9803,0.5186,0.7041
100554,0,37344.36,135184.35,9125.74,-17985,-2635,0.7256,0.4468
100555,1,16939.85,49311.99,3584.11,-11447,-738,0.7,0.3336
100556,1,60889.6,239668,16103.41,-12766,-2813,0.6102,0.1193
100557,0,20762.77,36894.67,3315.56,-9857,-14670,0.8486,0.3351
100558,0,41931.19,117925.4,6351.21,-10623,-2205,0.2449,0.2685
100559,1,41874.13,86294.57,5083.49,-12066,-9806,0.7321,0.1769
100560,0,121444.63,306156.17,47077.02,-25093,-1709,0.2341,0.5117
100561,0,26042.88,55770.39,4629.15,-14979,-7755,0.6675,0.3555
100562,1,22112.16,64264.65,7134.75,-20220,-14222,0.5679,0.5392
100563,0,108500.15,275614.67,15588.92,-20489,-1584,0.7435,0.295
100564,1,16587.85,46005.12,2349.17,-22015,-5418,0.5658,0.8621
100565,1,35135.08,95215.7,8956.24,-11719,-11542,0.2363,0.9671
100566,0,77603.8,245871.02,22889.46,-14577,-11198,0.1484,0.75
100567,0,44217,96930.58,12363.78,-23909,-7698,0.6582,0.43
100568,0,47871.65,105315.7,7883.54,-20240,-672,0.5353,0.5794
100569,1,89351.15,291864.58,20726.7,-9567,-5040,0.4358,0.1691
100570,0,60096.51,239470.37,16682.39,-12847,-5884,0.4878,0.1832
100571,0,21663.61,46757.43,5606.44,-21910,-6761,0.4157,0.3607
100572,0,48844.96,149136.54,8225.84,-13102,-1176,0.5185,0.7881
100573,1,28582.78,80573.68,11154.66,-12535,-3925,0.3637,0.4053
100574,0,64955.39,150452.89,7608.95,-8998,-8366,0.1534,0.6347
100575,0,47802.06,130779.55,8065.32,-29274,-1448,0.5061,0.4401
100576,0,44399.81,144701.06,13798.43,-12903,-575,0.7591,0.3806
100577,0,15610.62,25266.97,3273.33,-16746,-9851,0.9255,0.4899
100578,0,60203.87,201715.24,15164.2,-22664,-7586,0.5505,0.4235
100579,0,52577.83,163177.69,14573.09,-24075,-14373,0.5339,0.7408
100580,1,19069.11,72419.7,5757.6,-22956,-6656,0.7426,0.1859
100581,0,29566.91,88410.82,9920.42,-24987,-10304,0.5607,0.4718
100582,0,32626.13,73834.81,9659.69,-16266,-14310,0.463,0.4449
100583,0,62087.19,108246.44,6401.59,-12715,-3474,0.2025,0.423
100584,0,18719.16,35005.91,2612.68,-27768,-122,0.2973,0.3219
100585,0,21964.57,62627.28,5448.54,-22929,-257,0.6313,0.5935
100586,0,55893.82,171157.84,12128.66,-28896,-2241,0.2581,0.1546
100587,1,44957.7,165285.81,12630.95,-9745,-12248,0.7597,0.6008
100588,1,36726.92,64839.07,6747.54,-11530,-11708,0.2807,0.012
100589,0,51476.6,182637.41,10021.55,-26796,-1644,0.5113,0.7606
100590,0,38622.07,106186.36,6708.15,-5088,-11258,0.5495,0.5904
100591,0,16324.89,58058.8,6052.23,-25169,-8988,0.5474,0.4603
100592,1,22961.8,45323.68,2891.37,-17867,-12713,0.5804,0
100593,0,57954.3,159252.05,16899.3,-17018,-9947,0.6697,0.4328
100594,1,23419.47,61381.02,3532.22,-21266,-12259,0.5248,0.3023
100595,0,98272.79,284742.05,17745.8,-14368,-9796,0.5003,0.6835
100596,1,100259.62,248279.26,27213.52,-5220,-4729,0.5821,0.1235
100597,1,19752.01,77756.45,3947.5,-6772,-10755,0.4633,0.1274
100598,0,79020.87,163249.7,9752.53,-20908,-271,0.8575,0.4051
100599,0,47760.23,103608.69,5696.52,-20521,-11316,0.116,0.439
100600,1,50984.74,135295.9,7731.33,-15488,-7731,0.7554,0.3245
100601,1,46358,93774.36,5230.48,-24717,-1983,0.5003,0.4131
100602,0,54070.83,207174.09,25899.19,-27961,-3413,0.6345,0.3974
100603,1,35612.51,115875.69,11117.9,-8689,-1421,0.7475,0.3449
100604,0,32434.66,120724.99,7145.72,-17636,-4419,0.7171,0.315
100605,0,115836.79,373137.03,29889.82,-23636,-388,0.4179,0.4186
100606,0,27430.53,90606.62,15063.48,-9978,-7521,0.8628,0.6438
100607,0,30161.47,74017.37,5559.33,-24246,-6531,0.2254,0.8227
100608,0,23993.82,57978.95,3676.86,-20255,-4932,0.7228,0.6538
100609,0,51753.6,94432.32,11878.68,-29135,-12717,0.4477,0.4591
100610,1,31399.24,114287.83,5925.26,-25084,-663,0.1665,0.2096
100611,0,46652.47,121997.18,13857.2,-10097,-12781,0.1768,0.6319
100612,0,52634.57,131180.85,12206.47,-22482,-1911,0.599,0.7424
100613,0,172523.7,665381.96,39665.26,-21253,-3497,0.9947,0.4131
100614,0,21839.31,74647.16,5811.44,-25390,-6073,0.6047,0.412
100615,0,86268.4,313853.66,26074.26,-5386,-5770,0.7762,0.6987
100616,0,47569.66,113406.82,18176.08,-10682,-6164,0.7177,0.4871
100617,0,22685.96,67644.8,8160.78,-18690,-754,0.4191,0.9042
100618,0,129453.7,394192.58,26059.96,-21162,-1308,0.7408,0.4397
100619,1,95160.22,218257.51,11790.73,-23941,-617,0.6206,0.1269
100620,1,58469.96,193143.02,11943.41,-13704,-13099,0.5913,0.6616
100621,0,122928.7,230247.21,22215.42,-27485,-2335,0.7502,0.5224
100622,0,53449,148721.55,19931.25,-19817,-13721,0.6995,0.3968
100623,1,37793.98,103918.28,7304.8,-8266,-11240,0.4247,0.1988
100624,0,75974.06,275788.07,13946.61,-14493,-8640,0.629,0.6253
100625,0,89231.07,249897.92,13138.03,-22664,-5213,0.3716,0.5685
100626,1,16227.37,44283.4,3307.51,-25476,-2344,0.6762,0.5043
100627,0,54812.88,183962.12,20873.02,-17117,-13288,0.4635,0.7607
100628,0,79993.16,186773.24,23237.94,-21930,-5265,0.6404,0.2372
100629,0,59784.94,227131.72,36983.68,-21389,-9576,0.6236,0.4914
100630,0,37718.93,62102.2,3360.01,-16030,-8325,0.4959,0.4002
100631,0,32702.96,109300.89,7481.27,-26536,-14728,0.6431,0.5531
100632,1,36826.58,110615.81,6788.06,-28778,-10227,0.6649,0.5386
100633,0,49097.61,156144.31,11260.77,-18072,-1707,0.5039,0.4266
100634,0,37232.14,71396.48,8211.2,-17613,-12200,0.7844,0.1504
100635,0,46867.42,163997.25,9370.97,-28852,-890,0.8285,0.4594
100636,0,61521.25,245794.25,17892.87,-5896,-1334,0.4176,0.7461
100637,1,66876.61,116036.53,10075.38,-10250,-11244,0.3945,0.0571
100638,0,40851.79,125925.63,8426.95,-13536,-1971,0.6527,0.3423
100639,0,26334.85,105034.1,10600.96,-27723,-5021,0.3673,0.5506
100640,1,42367.63,84448.18,5883.22,-20618,-1408,0.4601,0.2313
100641,1,46770.97,90508.38,6823.43,-26761,-1815,0.7106,0.2448
100642,0,14167.12,45654.57,2381.79,-26679,-1988,0.4353,0.2476
100643,1,15588.92,34324.01,2232.78,-6304,-878,0.1644,0.2935
100644,0,37856.58,98496.49,6917.76,-13656,-6184,0.6829,0.5219
100645,0,28724.24,110312.92,7563.01,-14230,-3105,0.2295,0.8497
100646,0,34194.26,134779.19,12055.57,-21781,-10642,0.2791,0.5608
100647,1,30538.58,61701.94,7433.03,-7821,-7149,0,0.2883
100648,0,13582.19,30259.52,3915.64,-20332,-14296,0.7162,0.3386
100649,1,38087.58,59325.68,3189.02,-26153,-12026,0.6002,0.2329
100650,0,35027.71,106693.73,9428.28,-19396,-3296,0.6425,0.306
100651,0,36877.19,87383.76,7448.24,-29010,-10484,0.719,0.3115
100652,0,29240.59,93757.41,7763.83,-14947,-13391,0.5416,0.7327
100653,1,95459.33,284731.79,28310.98,-5029,-7015,0.3289,0.5782
100654,0,35339.88,120007.26,8282.63,-23357,-6999,0.6628,0.1065
100655,0,30245.47,109208.91,7767.19,-29638,-7904,0.8107,0.6152
100656,0,46875.94,125560.22,7181.95,-28208,-6187,0.25,0.7062
100657,0,48297.48,79521.82,12294.33,-18909,-5238,0.4286,0.4037
100658,0,55540.71,110689.69,7654.91,-8070,-6085,0.4916,0.7218
100659,0,17229.4,51415.21,3405.3,-18865,-7396,0.2921,0.5182
100660,0,72330.1,169833.54,18036.83,-14133,-5394,0.6888,0.5784
100661,1,41037.36,148408.86,8553.82,-7036,-12185,0.4302,0.3858
100662,1,49180.72,110900.21,6659.48,-21714,-8547,0.8014,0.738
100663,0,35997.1,84786.57,13039.17,-18786,-2694,0.5607,0.4607
100664,1,34554.09,98597.71,16176.73,-11849,-1759,0.6956,0.3961
100665,0,54388.84,142433.07,12822.91,-11843,-1582,0.8622,0.5434
100666,0,51889.45,94152.93,4901.69,-26431,-6980,0.6031,0.4279
100667,1,41865.2,101098.11,10328.13,-26070,-3175,0.7653,0.3988
100668,0,61040.71,109230.49,7050.7,-19630,-4720,0.5921,0.5952
100669,0,84095.31,175308.75,11306.13,-7172,-5954,0.2477,0.4098
100670,1,26718.67,75876.51,4057.55,-23321,-14754,0.5545,0.3655
100671,0,34738.63,62693.44,3223.22,-8677,-6971,0.6936,0.3416
100672,1,40625.16,95268.21,5682.64,-9568,-4942,0.6479,0.172
100673,0,22063.51,62555.9,7152.03,-22273,-10427,0.5152,0.7714
100674,1,73008.1,234551.37,16910.57,-14895,-11648,0.3065,0.3194
100675,1,43023.23,141766.94,19010.72,-16601,-1998,0.6793,0.3739
100676,0,23023,62388.94,6578.7,-9347,-10614,0.3667,0.4673
100677,1,49677.24,120433.72,15294.02,-14538,-5836,0.2996,0.3202
100678,1,39165.08,59420.22,3097.85,-10706,-4081,0.669,0.0467
100679,1,33505.94,122346.01,8981.65,-8630,-3091,0.3034,0.5397
100680,0,29484.36,75631.91,4028.68,-9718,-8306,0.5989,0.5547
100681,0,125361.07,360602.78,36956.9,-21704,-2219,0.5506,0.4008
100682,1,87422.63,260626.03,27306.55,-11585,-3686,0.2844,0.3411
100683,0,32469.83,62265.21,7026.17,-12150,-14612,0.7859,0.2893
100684,0,50985.53,119923.69,14380.69,-29473,-4476,0.4314,0.8409
100685,1,48991.5,189619.26,18689.58,-15220,-4164,0.79,0.3906
100686,0,66773.61,139644.91,10561.23,-20599,-2824,0.455,0.4429
100687,0,34020.82,62959.07,5895.85,-20121,-11245,0.435,0.4714
100688,0,112186.47,186533.89,17415.45,-14274,-5514,0.5438,0.4039
100689,0,65439,191329.3,12647.27,-28883,-865,0.4784,0.928
100690,0,62615.22,221547.27,21326.84,-27629,-2027,0.4787,0.4477
100691,0,35058.15,68353.79,4788.74,-17413,-12080,0.3745,0.2322
100692,0,77493.21,226173.52,13600.94,-29366,-11914,0.3074,0.5128
100693,0,64901.25,199462.08,11181.46,-8340,-598,0.6727,0.6691
100694,1,62684.59,113998.96,14218.23,-18629,-11497,0.3888,0.2462
100695,0,29547.44,71996.8,5844.17,-13539,-14674,0.2747,0.7842
100696,0,53073.8,190108.45,10729.01,-5286,-1189,0.4484,0.505
100697,1,41048.32,78301.15,10581.79,-8859,-5498,0.3898,0.4136
100698,0,45799.98,128875.74,19194.87,-8101,-14404,0.1114,0.6235
100699,0,47025.85,103476.14,7097.95,-22533,-7838,0.4918,0.1694
100700,0,21879.9,83279.47,4273.69,-24969,-10222,0.5834,0.7465
100701,0,51427.76,204432.82,23825.74,-10374,-13466,0.6089,0.3316
100702,0,21411.24,81171.28,4745.37,-25549,-5606,0.6285,0.273
100703,0,49984.59,155929.42,9183.55,-13668,-12820,0.3498,0.3445
100704,0,106088.45,232717.4,14289.98,-10996,-11855,0.4849,0.4562
100705,1,84267.52,164074.61,10748.51,-17774,-2227,0.3483,0.2607
100706,1,54520.72,207107.2,29502.87,-6317,-872,0.4229,0
100707,1,24740.49,57924.07,3005.83,-11525,-3326,0.308,0.4791
100708,0,33360.14,108717.58,7584.11,-27961,-2401,0.3267,0.6217
100709,1,45034.37,95669.22,14830.93,-16289,-12035,0.676,0.408
100710,1,30714.2,114094.85,15906.02,-27144,-6204,0.4955,0.5298
100711,0,45852.29,105837.7,6603.35,-10703,-3936,0.4982,0.6022
100712,0,26032.65,90986.74,7327.69,-25188,-10238,0.8959,0.2569
100713,0,59315.51,111240.93,11894.3,-19639,-4483,0.5383,0.7909
100714,0,41503.32,121688.11,7175.15,-29517,-14744,0.4426,0.2868
100715,0,29760.51,102291.4,10446.44,-28978,-5303,0.6995,0.4601
100716,0,29590.02,112485.25,13172.1,-25256,-10677,0.4525,0.8137
100717,0,35576.08,120635.76,9058.98,-14176,-90,0.8246,0.4967
100718,0,49909.62,108072.32,16407.16,-13775,-8636,0.4745,0.4442
100719,0,48063.97,169061.54,9605.84,-22959,-11872,0.4268,0.2229
100720,1,41227.49,102259.26,11106.23,-16031,-630,0.3164,0.2185
